lr,epochs,pt,best_loss,train_scores
0.001,100,0,5.9012155162463387e-08,C:\1Faculdade\4ano\Final_REPO_TCC\MosquitoQuantification_TCC\scores\VetorXNaoVetor_Park\resnet50\ValidationScores_0.001_100_0.csv
0.001,100,1,4.790817964561711e-09,C:\1Faculdade\4ano\Final_REPO_TCC\MosquitoQuantification_TCC\scores\VetorXNaoVetor_Park\resnet50\ValidationScores_0.001_100_1.csv
0.01,100,0,4.4236358007765375e-06,C:\1Faculdade\4ano\Final_REPO_TCC\MosquitoQuantification_TCC\scores\VetorXNaoVetor_Park\resnet50\ValidationScores_0.01_100_0.csv
0.01,100,1,0.00011152408114867285,C:\1Faculdade\4ano\Final_REPO_TCC\MosquitoQuantification_TCC\scores\VetorXNaoVetor_Park\resnet50\ValidationScores_0.01_100_1.csv
0.1,100,0,0.00010082462540594861,C:\1Faculdade\4ano\Final_REPO_TCC\MosquitoQuantification_TCC\scores\VetorXNaoVetor_Park\resnet50\ValidationScores_0.1_100_0.csv
0.1,100,1,7.069392449920997e-05,C:\1Faculdade\4ano\Final_REPO_TCC\MosquitoQuantification_TCC\scores\VetorXNaoVetor_Park\resnet50\ValidationScores_0.1_100_1.csv
