lr,epochs,pt,best_loss,train_scores
0.001,100,0,0.0009394814260303,/mnt/batch/tasks/shared/LS_root/mounts/clusters/gpu/code/Users/joao.ortega1/MosquitoQuantification_TCC/scores/AegyptiXOutros_MotoX2/vgg16/ValidationScores_0.001_100_0.csv
0.001,100,1,1.0204552580717065e-07,/mnt/batch/tasks/shared/LS_root/mounts/clusters/gpu/code/Users/joao.ortega1/MosquitoQuantification_TCC/scores/AegyptiXOutros_MotoX2/vgg16/ValidationScores_0.001_100_1.csv
0.01,100,0,0.0006696474156342,/mnt/batch/tasks/shared/LS_root/mounts/clusters/gpu/code/Users/joao.ortega1/MosquitoQuantification_TCC/scores/AegyptiXOutros_MotoX2/vgg16/ValidationScores_0.01_100_0.csv
0.01,100,1,0.0,/mnt/batch/tasks/shared/LS_root/mounts/clusters/gpu/code/Users/joao.ortega1/MosquitoQuantification_TCC/scores/AegyptiXOutros_MotoX2/vgg16/ValidationScores_0.01_100_1.csv
0.1,100,0,0.0,/mnt/batch/tasks/shared/LS_root/mounts/clusters/gpu/code/Users/joao.ortega1/MosquitoQuantification_TCC/scores/AegyptiXOutros_MotoX2/vgg16/ValidationScores_0.1_100_0.csv
0.1,100,1,0.0,/mnt/batch/tasks/shared/LS_root/mounts/clusters/gpu/code/Users/joao.ortega1/MosquitoQuantification_TCC/scores/AegyptiXOutros_MotoX2/vgg16/ValidationScores_0.1_100_1.csv
