lr,epochs,pt,best_loss,train_scores
0.001,100,0,0.0012153411516919732,C:\1Faculdade\4ano\Final_REPO_TCC\MosquitoQuantification_TCC\scores\AedesXOutros_MotoX2_IPhone7\vgg16\ValidationScores_0.001_100_0.csv
0.001,100,1,9.18899240787141e-05,C:\1Faculdade\4ano\Final_REPO_TCC\MosquitoQuantification_TCC\scores\AedesXOutros_MotoX2_IPhone7\vgg16\ValidationScores_0.001_100_1.csv
0.01,100,0,0.001109883887693286,C:\1Faculdade\4ano\Final_REPO_TCC\MosquitoQuantification_TCC\scores\AedesXOutros_MotoX2_IPhone7\vgg16\ValidationScores_0.01_100_0.csv
0.01,100,1,0.006071758922189474,C:\1Faculdade\4ano\Final_REPO_TCC\MosquitoQuantification_TCC\scores\AedesXOutros_MotoX2_IPhone7\vgg16\ValidationScores_0.01_100_1.csv
0.1,100,0,1.2113056072261247e+22,C:\1Faculdade\4ano\Final_REPO_TCC\MosquitoQuantification_TCC\scores\AedesXOutros_MotoX2_IPhone7\vgg16\ValidationScores_0.1_100_0.csv
0.1,100,1,1.0737200052912584e+21,C:\1Faculdade\4ano\Final_REPO_TCC\MosquitoQuantification_TCC\scores\AedesXOutros_MotoX2_IPhone7\vgg16\ValidationScores_0.1_100_1.csv
