lr,epochs,pt,best_loss,train_scores
0.001,100,0,3.760656909435056e-05,/mnt/batch/tasks/shared/LS_root/mounts/clusters/gpu/code/Users/joao.ortega1/MosquitoQuantification_TCC/scores/AedesXOutros_IPhone7/googlenet/ValidationScores_0.001_100_0.csv
0.001,100,1,3.0297194371087244e-06,/mnt/batch/tasks/shared/LS_root/mounts/clusters/gpu/code/Users/joao.ortega1/MosquitoQuantification_TCC/scores/AedesXOutros_IPhone7/googlenet/ValidationScores_0.001_100_1.csv
0.01,100,0,9.783427231013775e-05,/mnt/batch/tasks/shared/LS_root/mounts/clusters/gpu/code/Users/joao.ortega1/MosquitoQuantification_TCC/scores/AedesXOutros_IPhone7/googlenet/ValidationScores_0.01_100_0.csv
0.01,100,1,2.2570426153833978e-05,/mnt/batch/tasks/shared/LS_root/mounts/clusters/gpu/code/Users/joao.ortega1/MosquitoQuantification_TCC/scores/AedesXOutros_IPhone7/googlenet/ValidationScores_0.01_100_1.csv
0.1,100,0,0.0005806711269542575,/mnt/batch/tasks/shared/LS_root/mounts/clusters/gpu/code/Users/joao.ortega1/MosquitoQuantification_TCC/scores/AedesXOutros_IPhone7/googlenet/ValidationScores_0.1_100_0.csv
0.1,100,1,0.0007480818312615156,/mnt/batch/tasks/shared/LS_root/mounts/clusters/gpu/code/Users/joao.ortega1/MosquitoQuantification_TCC/scores/AedesXOutros_IPhone7/googlenet/ValidationScores_0.1_100_1.csv
