lr,epochs,pt,best_loss,train_scores
0.001,100,0,0.0006226781406439841,C:\1Faculdade\4ano\Final_REPO_TCC\MosquitoQuantification_TCC\scores\AegyptiXOutros_Pise\vgg16\ValidationScores_0.001_100_0.csv
0.001,100,1,0.0006211799918673933,C:\1Faculdade\4ano\Final_REPO_TCC\MosquitoQuantification_TCC\scores\AegyptiXOutros_Pise\vgg16\ValidationScores_0.001_100_1.csv
0.01,100,0,0.0008595832041464746,C:\1Faculdade\4ano\Final_REPO_TCC\MosquitoQuantification_TCC\scores\AegyptiXOutros_Pise\vgg16\ValidationScores_0.01_100_0.csv
0.01,100,1,0.03705355525016785,C:\1Faculdade\4ano\Final_REPO_TCC\MosquitoQuantification_TCC\scores\AegyptiXOutros_Pise\vgg16\ValidationScores_0.01_100_1.csv
0.1,100,0,2.4547730857231642e+23,C:\1Faculdade\4ano\Final_REPO_TCC\MosquitoQuantification_TCC\scores\AegyptiXOutros_Pise\vgg16\ValidationScores_0.1_100_0.csv
0.1,100,1,6.493710044145522e+20,C:\1Faculdade\4ano\Final_REPO_TCC\MosquitoQuantification_TCC\scores\AegyptiXOutros_Pise\vgg16\ValidationScores_0.1_100_1.csv
