lr,epochs,pt,best_loss,train_scores
0.001,100,0,0.00018901350267697126,C:\1Faculdade\4ano\Final_REPO_TCC\MosquitoQuantification_TCC\scores\AegyptiXOutros_IPhone7\resnet50\ValidationScores_0.001_100_0.csv
0.001,100,1,2.494851401024789e-07,C:\1Faculdade\4ano\Final_REPO_TCC\MosquitoQuantification_TCC\scores\AegyptiXOutros_IPhone7\resnet50\ValidationScores_0.001_100_1.csv
0.01,100,0,0.0005809401627629995,C:\1Faculdade\4ano\Final_REPO_TCC\MosquitoQuantification_TCC\scores\AegyptiXOutros_IPhone7\resnet50\ValidationScores_0.01_100_0.csv
0.01,100,1,0.000987679697573185,C:\1Faculdade\4ano\Final_REPO_TCC\MosquitoQuantification_TCC\scores\AegyptiXOutros_IPhone7\resnet50\ValidationScores_0.01_100_1.csv
0.1,100,0,0.0003868451458401978,C:\1Faculdade\4ano\Final_REPO_TCC\MosquitoQuantification_TCC\scores\AegyptiXOutros_IPhone7\resnet50\ValidationScores_0.1_100_0.csv
0.1,100,1,0.0003037486458197236,C:\1Faculdade\4ano\Final_REPO_TCC\MosquitoQuantification_TCC\scores\AegyptiXOutros_IPhone7\resnet50\ValidationScores_0.1_100_1.csv
