lr,epochs,pt,best_loss,train_scores
0.001,100,0,1.382941354677314e-05,/mnt/batch/tasks/shared/LS_root/mounts/clusters/gpu/code/Users/joao.ortega1/MosquitoQuantification_TCC/scores/VetorXNaoVetor_Park/googlenet/ValidationScores_0.001_100_0.csv
0.001,100,1,1.6793649137980537e-07,/mnt/batch/tasks/shared/LS_root/mounts/clusters/gpu/code/Users/joao.ortega1/MosquitoQuantification_TCC/scores/VetorXNaoVetor_Park/googlenet/ValidationScores_0.001_100_1.csv
0.01,100,0,9.109172970056534e-05,/mnt/batch/tasks/shared/LS_root/mounts/clusters/gpu/code/Users/joao.ortega1/MosquitoQuantification_TCC/scores/VetorXNaoVetor_Park/googlenet/ValidationScores_0.01_100_0.csv
0.01,100,1,2.917191295637167e-06,/mnt/batch/tasks/shared/LS_root/mounts/clusters/gpu/code/Users/joao.ortega1/MosquitoQuantification_TCC/scores/VetorXNaoVetor_Park/googlenet/ValidationScores_0.01_100_1.csv
0.1,100,0,1.495218725722225e-06,/mnt/batch/tasks/shared/LS_root/mounts/clusters/gpu/code/Users/joao.ortega1/MosquitoQuantification_TCC/scores/VetorXNaoVetor_Park/googlenet/ValidationScores_0.1_100_0.csv
0.1,100,1,0.000167307531228289,/mnt/batch/tasks/shared/LS_root/mounts/clusters/gpu/code/Users/joao.ortega1/MosquitoQuantification_TCC/scores/VetorXNaoVetor_Park/googlenet/ValidationScores_0.1_100_1.csv
