lr,epochs,pt,best_loss,train_scores
0.001,100,0,0.00017189171921927482,/mnt/batch/tasks/shared/LS_root/mounts/clusters/gpu/code/Users/joao.ortega1/MosquitoQuantification_TCC/scores/AedesXOutros_Park/googlenet/ValidationScores_0.001_100_0.csv
0.001,100,1,1.8362305809205282e-06,/mnt/batch/tasks/shared/LS_root/mounts/clusters/gpu/code/Users/joao.ortega1/MosquitoQuantification_TCC/scores/AedesXOutros_Park/googlenet/ValidationScores_0.001_100_1.csv
0.01,100,0,0.000401515222620219,/mnt/batch/tasks/shared/LS_root/mounts/clusters/gpu/code/Users/joao.ortega1/MosquitoQuantification_TCC/scores/AedesXOutros_Park/googlenet/ValidationScores_0.01_100_0.csv
0.01,100,1,0.0007873615832068026,/mnt/batch/tasks/shared/LS_root/mounts/clusters/gpu/code/Users/joao.ortega1/MosquitoQuantification_TCC/scores/AedesXOutros_Park/googlenet/ValidationScores_0.01_100_1.csv
0.1,100,0,0.0008348526898771524,/mnt/batch/tasks/shared/LS_root/mounts/clusters/gpu/code/Users/joao.ortega1/MosquitoQuantification_TCC/scores/AedesXOutros_Park/googlenet/ValidationScores_0.1_100_0.csv
0.1,100,1,0.0009557953453622758,/mnt/batch/tasks/shared/LS_root/mounts/clusters/gpu/code/Users/joao.ortega1/MosquitoQuantification_TCC/scores/AedesXOutros_Park/googlenet/ValidationScores_0.1_100_1.csv
